Method_ID,DStar,Tarantula,TarantulaStar,Ochiai,Naish2,Barinel,GP13,GP19
3,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.01120448179271708700,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
4,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-100000000000000000000000000000000000000.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
5,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.01120448179271708700,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
7,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-100000000000000000000000000000000000000.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
12,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-100000000000000000000000000000000000000.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
15,0.17977528089887640000,0.50000000000000000000,0.50000000000000000000,0.14824986333222023000,7.00280112044817900000,0.02197802197802201000,8.01111111111111100000,0.00000000000000000000
17,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-100000000000000000000000000000000000000.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
16,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-100000000000000000000000000000000000000.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
19,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-100000000000000000000000000000000000000.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
18,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-100000000000000000000000000000000000000.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
21,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-100000000000000000000000000000000000000.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
20,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-100000000000000000000000000000000000000.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
23,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-100000000000000000000000000000000000000.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
22,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-100000000000000000000000000000000000000.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
25,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-100000000000000000000000000000000000000.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
24,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-100000000000000000000000000000000000000.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
27,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-100000000000000000000000000000000000000.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
26,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-100000000000000000000000000000000000000.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
28,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-100000000000000000000000000000000000000.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
4468,0.00653594771241830100,0.23359580052493440000,0.09580052493438321000,0.02916059217599021500,0.59103641456582630000,0.00680272108843538200,1.00341296928327650000,14.24780684877500600000
68,0.13235294117647060000,0.49720670391061456000,0.37709497206703910000,0.12768847961381230000,5.24369747899159700000,0.02173913043478259400,6.01098901098901100000,54.99090833947008000000
4469,0.12500000000000000000,0.97802197802197800000,0.12225274725274725000,0.25000000000000000000,0.99719887955182070000,0.50000000000000000000,1.33333333333333330000,18.65475810617763000000
69,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00560224089635854350,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
70,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-100000000000000000000000000000000000000.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
71,0.17977528089887640000,0.50000000000000000000,0.50000000000000000000,0.14824986333222023000,7.00280112044817900000,0.02197802197802201000,8.01111111111111100000,0.00000000000000000000
74,0.17977528089887640000,0.50000000000000000000,0.50000000000000000000,0.14824986333222023000,7.00280112044817900000,0.02197802197802201000,8.01111111111111100000,0.00000000000000000000
4453,0.00917431192660550500,0.30375426621160410000,0.09549071618037135000,0.03483665071458088400,0.71428571428571430000,0.00970873786407766600,1.00487804878048780000,15.71623364550171200000
4452,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-100000000000000000000000000000000000000.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
4455,0.03448275862068965500,0.66917293233082710000,0.10388994307400380000,0.07372097807744857000,0.93837535014005600000,0.04347826086956519000,1.02222222222222210000,18.08314132002512400000
4423,0.17391304347826086000,0.56567796610169490000,0.42425847457627114000,0.14603771505337063000,5.42577030812325000000,0.02843601895734593200,6.01442307692307750000,73.23933369440220000000
4537,0.18181818181818182000,0.84761904761904760000,0.21190476190476190000,0.16666666666666666000,2.56302521008403340000,0.11111111111111116000,3.00952380952380950000,41.89272013130682400000
4536,0.18947368421052632000,0.58681318681318680000,0.44010989010989010000,0.15230192477004287000,5.47338935574229700000,0.03092783505154639300,6.01570680628272300000,77.30459236035075000000
4538,0.23529411764705882000,0.88999999999999990000,0.22249999999999998000,0.19611613513818404000,1.96918767507002810000,0.15384615384615385000,2.08333333333333350000,36.82390527904393500000
4541,0.00588235294117647050,0.21445783132530122000,0.09819277108433735000,0.02760788151871163300,0.54341736694677880000,0.00609756097560976150,1.00305810397553500000,13.63818169698585500000
4540,0.01562500000000000000,0.43842364532019706000,0.07019704433497537000,0.04642383454426296500,0.84033613445378150000,0.01724137931034486200,1.00869565217391300000,17.08800749063506000000
4543,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.00560224089635854350,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
4542,0.00588235294117647050,0.21445783132530122000,0.09819277108433735000,0.02760788151871163300,0.54341736694677880000,0.00609756097560976150,1.00305810397553500000,13.63818169698585500000
4529,0.18947368421052632000,0.58681318681318680000,0.44010989010989010000,0.15230192477004287000,5.47338935574229700000,0.03092783505154639300,6.01570680628272300000,77.30459236035075000000
4528,0.23529411764705882000,0.97802197802197800000,0.22249999999999998000,0.25000000000000000000,1.96918767507002810000,0.50000000000000000000,2.08333333333333350000,36.82390527904393500000
4531,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-100000000000000000000000000000000000000.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
4530,0.33027522935779820000,0.71390374331550800000,0.53542780748663100000,0.19955703157132180000,5.70028011204481800000,0.05309734513274333400,6.02727272727272700000,94.29740187301027000000
4533,0.01428571428571428500,0.41395348837209306000,0.07325581395348837000,0.04419417382415921600,0.82352941176470580000,0.01562500000000000000,1.00787401574803150000,16.91153452528776300000
4535,0.18947368421052632000,0.84761904761904760000,0.44010989010989010000,0.15230192477004287000,5.47338935574229700000,0.11111111111111116000,6.01570680628272300000,77.30459236035075000000
4534,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-100000000000000000000000000000000000000.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
4520,0.47368421052631576000,0.78299120234604110000,0.58724340175953080000,0.23717082451262844000,5.79271708683473400000,0.07499999999999996000,6.03896103896103900000,100.39920318408906000000
4522,0.00704225352112676100,0.24791086350974930000,0.09401114206128133000,0.03031695312954162000,0.62184873949579830000,0.00735294117647056200,1.00369003690036900000,14.62873883832779300000
4523,0.00833333333333333300,0.28253968253968254000,0.09401114206128133000,0.03311330892662609600,0.68347338935574230000,0.00877192982456143000,1.00440528634361240000,15.36229149573721600000
4524,0.00564971751412429400,0.20745920745920748000,0.09906759906759909000,0.02703690352179376000,0.52380952380952380000,0.00584795321637432400,1.00293255131964800000,13.37908816025965200000
156,0.17977528089887640000,0.50000000000000000000,0.50000000000000000000,0.14824986333222023000,7.00280112044817900000,0.02197802197802201000,8.01111111111111100000,0.00000000000000000000
157,0.17977528089887640000,0.50000000000000000000,0.50000000000000000000,0.14824986333222023000,7.00280112044817900000,0.02197802197802201000,8.01111111111111100000,0.00000000000000000000
4525,0.03225806451612903000,0.64963503649635030000,0.10044150110375277000,0.07071067811865475000,0.93277310924369750000,0.04000000000000003600,1.02040816326530610000,18.02775637731994600000
158,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-100000000000000000000000000000000000000.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
4526,0.01785714285714285600,0.47593582887700536000,0.06550802139037433000,0.05000000000000000000,0.86274509803921570000,0.02000000000000001800,1.01010101010101020000,17.32050807568877500000
159,0.17977528089887640000,0.50000000000000000000,0.50000000000000000000,0.14824986333222023000,7.00280112044817900000,0.02197802197802201000,8.01111111111111100000,0.00000000000000000000
4527,0.18461538461538463000,0.58043478260869560000,0.43532608695652175000,0.15037641213512565000,5.45938375350140100000,0.03015075376884424000,6.01530612244898000000,76.13146524269712000000
4512,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-100000000000000000000000000000000000000.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
4513,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-100000000000000000000000000000000000000.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
4514,0.18367346938775510000,0.57917570498915390000,0.43438177874186545000,0.15000000000000000000,5.45658263305322100000,0.03000000000000002700,6.01522842639593950000,75.89466384404110000000
4515,0.18947368421052632000,0.80180180180180180000,0.44010989010989010000,0.15230192477004287000,5.47338935574229700000,0.08333333333333337000,6.01570680628272300000,77.30459236035075000000
