Method_ID,DStar,Tarantula,TarantulaStar,Ochiai,Naish2,Barinel,GP13,GP19
1411,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.08333333333333333000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
1410,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.08333333333333333000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
1415,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.08333333333333333000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
1319,0.11111111111111110000,0.54999999999999990000,0.54999999999999990000,0.31622776601683794000,0.25000000000000000000,0.09999999999999998000,1.05263157894736840000,1.41421356237309510000
1318,0.11111111111111110000,0.54999999999999990000,0.54999999999999990000,0.31622776601683794000,0.25000000000000000000,0.09999999999999998000,1.05263157894736840000,1.41421356237309510000
1413,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.08333333333333333000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
1317,0.11111111111111110000,0.54999999999999990000,0.54999999999999990000,0.31622776601683794000,0.25000000000000000000,0.09999999999999998000,1.05263157894736840000,1.41421356237309510000
1412,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.08333333333333333000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
1316,0.11111111111111110000,0.54999999999999990000,0.54999999999999990000,0.31622776601683794000,0.25000000000000000000,0.09999999999999998000,1.05263157894736840000,1.41421356237309510000
1419,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.08333333333333333000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
1315,0.11111111111111110000,0.54999999999999990000,0.54999999999999990000,0.31622776601683794000,0.25000000000000000000,0.09999999999999998000,1.05263157894736840000,1.41421356237309510000
333,0.10000000000000000000,0.52380952380952380000,0.52380952380952380000,0.30151134457776363000,0.16666666666666663000,0.09090909090909094000,1.04761904761904770000,1.00000000000000000000
36,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.25000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
1418,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.08333333333333333000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
1314,0.11111111111111110000,0.54999999999999990000,0.54999999999999990000,0.31622776601683794000,0.25000000000000000000,0.09999999999999998000,1.05263157894736840000,1.41421356237309510000
1417,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.08333333333333333000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
1313,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.33333333333333330000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
1416,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.08333333333333333000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
1312,0.11111111111111110000,0.54999999999999990000,0.54999999999999990000,0.31622776601683794000,0.25000000000000000000,0.09999999999999998000,1.05263157894736840000,1.41421356237309510000
1311,0.11111111111111110000,0.54999999999999990000,0.54999999999999990000,0.31622776601683794000,0.25000000000000000000,0.09999999999999998000,1.05263157894736840000,1.41421356237309510000
1310,0.11111111111111110000,0.54999999999999990000,0.54999999999999990000,0.31622776601683794000,0.25000000000000000000,0.09999999999999998000,1.05263157894736840000,1.41421356237309510000
37,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.25000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
335,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.08333333333333333000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
153,0.12500000000000000000,0.57894736842105270000,0.57894736842105270000,0.33333333333333330000,0.33333333333333337000,0.11111111111111116000,1.05882352941176470000,1.73205080756887720000
42,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.25000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
40,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.25000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
1420,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.08333333333333333000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
202,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.08333333333333333000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
1422,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.08333333333333333000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
1421,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.08333333333333333000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
1329,0.12500000000000000000,0.57894736842105270000,0.57894736842105270000,0.33333333333333330000,0.33333333333333337000,0.11111111111111116000,1.05882352941176470000,1.73205080756887720000
1424,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.08333333333333333000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
1328,0.12500000000000000000,0.57894736842105270000,0.57894736842105270000,0.33333333333333330000,0.33333333333333337000,0.11111111111111116000,1.05882352941176470000,1.73205080756887720000
1423,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.08333333333333333000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
200,0.12500000000000000000,0.57894736842105270000,0.57894736842105270000,0.33333333333333330000,0.33333333333333337000,0.11111111111111116000,1.05882352941176470000,1.73205080756887720000
1426,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.08333333333333333000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
201,0.12500000000000000000,0.57894736842105270000,0.57894736842105270000,0.33333333333333330000,0.33333333333333337000,0.11111111111111116000,1.05882352941176470000,1.73205080756887720000
1425,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.08333333333333333000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
1325,0.12500000000000000000,0.57894736842105270000,0.57894736842105270000,0.33333333333333330000,0.33333333333333337000,0.11111111111111116000,1.05882352941176470000,1.73205080756887720000
1324,0.12500000000000000000,0.57894736842105270000,0.57894736842105270000,0.33333333333333330000,0.33333333333333337000,0.11111111111111116000,1.05882352941176470000,1.73205080756887720000
1427,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.08333333333333333000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
1327,0.11111111111111110000,0.54999999999999990000,0.54999999999999990000,0.31622776601683794000,0.25000000000000000000,0.09999999999999998000,1.05263157894736840000,1.41421356237309510000
1429,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.08333333333333333000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
206,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.25000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
1320,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.50000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
207,0.12500000000000000000,0.57894736842105270000,0.57894736842105270000,0.33333333333333330000,0.33333333333333337000,0.11111111111111116000,1.05882352941176470000,1.73205080756887720000
1323,0.11111111111111110000,0.54999999999999990000,0.54999999999999990000,0.31622776601683794000,0.25000000000000000000,0.09999999999999998000,1.05263157894736840000,1.41421356237309510000
208,0.12500000000000000000,0.57894736842105270000,0.57894736842105270000,0.33333333333333330000,0.33333333333333337000,0.11111111111111116000,1.05882352941176470000,1.73205080756887720000
1322,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.25000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
209,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.08333333333333333000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
2,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.08333333333333333000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
1330,0.12500000000000000000,0.57894736842105270000,0.57894736842105270000,0.33333333333333330000,0.33333333333333337000,0.11111111111111116000,1.05882352941176470000,1.73205080756887720000
547,0.10000000000000000000,0.52380952380952380000,0.52380952380952380000,0.30151134457776363000,0.16666666666666663000,0.09090909090909094000,1.04761904761904770000,1.00000000000000000000
1177,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.08333333333333333000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
1437,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.08333333333333333000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
211,0.12500000000000000000,0.57894736842105270000,0.57894736842105270000,0.33333333333333330000,0.33333333333333337000,0.11111111111111116000,1.05882352941176470000,1.73205080756887720000
1436,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.08333333333333333000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
212,0.12500000000000000000,0.57894736842105270000,0.57894736842105270000,0.33333333333333330000,0.33333333333333337000,0.11111111111111116000,1.05882352941176470000,1.73205080756887720000
1435,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.08333333333333333000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
1434,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.16666666666666666000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
210,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.08333333333333333000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
1433,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,-0.16666666666666666000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
